review_id,order_id,user_id,product_id,review_text,rating,sentiment,topic,review_date,language
RV0002224,ZPO0014549,U03199,30,Guys the rider left the order outside without telling me,1.0,negative,delivery,2026-05-26,english
RV0000880,ZPO0044305,U01820,85,Deliveeeery took the usual time ❤️,3.0,neutral,delivery,2026-06-01,english
RV0006865,ZPO0005209,U03459,111,"honestly the Presto Garbage Bags was as expected, no complaints no praise thanks",3.0,neutral,product,2026-04-04,english
RV0001929,ZPO0061829,U01694,3,"Potato came in perfect condition, happy with it 🔥",5.0,positive,product,04-Jan-2026,english
RV0004511,ZPO0076027,U02191,30,"honestly order la items missing, very bad do something about it",2.0,negative ,order,2026-04-13,tanglish
RV0005236,ZPO0010591,U02017,103,Guys delivery took the usual time ...,3.0,neutral,delivery,2026-03-13,english
RV0004072,ZPO0074954,U02449,78,"once again cold items came in an insulated bag, well done do something about it",5.0,positive,packaging,2026-03-23,english
RV0006425,ZPO0042676,U02133,46,hi still waiting for my refund after two weeks :( &nbsp;,2.0,negative,refund,2026-01-26,english
RV0000320,ZPO0051369,U01653,56,  Team items were packed neatly with proper separation   ,,positive,packaging,2026-01-29,english
RV0002599,ZPO0040787,U01471,41,Seriously raised a complaint but customer service completely ignored it,2.0,Negative,customer_support,2026-04-15,english
RV0000587,ZPO0005511,U03239,86,"as usual worsssst Bisleri Mineral Water i have received, totally rotten !!",1,negative,product,2026-07-01,english
RV0002499,ZPO0067034,U01740,37,"  Once again love the new app design, very smooth !! ⭐   ",3.0,positive,app,26/06/2026,english
RV0001740,ZPO0009285,U00249,106,"seriously cannot checkout on the website, it keeps erroring",1.0,negative,website,2026-03-15,english
RV0003407,ZPO0023288,U03618,84,team prices increased a lot compared to last month !!,2.0,negative,pricing,29/06/2026,english
RV0006115,ZPO0033173,U00427,64,SERIOUSLY DOUBLE PAYMENT HAPPENED FOR THE SAME ORDER DO SOMETHING ABOUT IT,1.0,negative,payment,2026-03-22,english
RV0001821,ZPO0007750,U03594,34,"guys reached before the promised time, impressed ...",5.0,positive,delivery,2026-05-16,english
RV0003657,ZPO0011134,U00171,14,"team love the new app design, very smooth pls look into this",4.0,positive,app,2026-03-17,english
RV0000430,ZPO0075856,U02571,28,"honestly Papayaaaa super quality, family loved it !! 😊",4.0,positive,product,2026-04-04,english
RV0007941,ZPO0058861,U03427,83,"guys worst Coca Cola Thums Up i have received, totally rotten pls look into this",2.0,negative,product,2026-01-11,tanglish
RV0002227,ZPO0032718,U01671,48,guys customer care never picks up the calll!!!!,,negative,customer_support,2026-03-23,english
RV0000180,ZPO0058925,U02303,85,"packagng was excellant, nothing was damaged 😊",5.0,positive,packaging,02/05/2026,english
RV0003669,ZPO0056568,U02700,15,"Drumstick was not fresh at all, very disappointed pls look into this",2.0,negative, product ,2026-03-07,english
RV0002822,ZPO0067957,U01888,105,as usual got my refund quickly without any argumeeeent call me on 9876594905,3.0,positive,refund,2026-02-05,english
RV0004448,ZPO0071254,U01349,28,"Seriously cashback was credited immediately, nice",5.0,pos,offers,2026-05-07,english
RV0002032,ZPO0000715,U03162,4,  THE RIDER LEFT THE ORDER OUTSIDE WITHOUT TELLING ME   ,2.0,negative,delivery,2026-06-09,english
RV0007160,ZPO0049055,U01721,89,hello delivery person could not find the address and cancelled !! 🤬!!!,5.0,negative,delivery,2026-01-31,english
RV0000790,ZPO0060135,U02048,9,"guys order la items missing, very bad :)",1.0,negative,order,24/06/2026,tanglish
RV0004321,ZPO0032116,U01383,94,got my refund quickly without any argument :) 😍,5.0,positive,refund,2026-02-28,english
RV0004316,ZPO0063525,U01739,109,HONESTLY VERY REASONABLE PRICING FOR THE CONVENIENCE 😊,5.0,positive,pricing,2026-02-04,english
RV0001616,ZPO0042965,U03771,55,refund rejected without any proper explanation :(,1.0,negative,refund,26-Jan-2026,english
RV0001567,ZPO0011854,U00087,9,"as usual Curry Leaves romba mosam, waste of money kindly resolve 😤",1.0,negative,product,2026-01-26,tanglish
RV0007384,ZPO0052478,U03612,61,"team packaging wass normal, nothing damaged do something about it",2.0,neutral,packaging,2026-06-09,english
RV0003956,ZPO0069489,U01271,110,as usual order placement was smooth and everything arrived ...,5.0,positive,order,2026-02-04,english
RV0003773,ZPO0024286,U03722,27,honestly got my refund quickly without any argument do something about it,,positive,refund,2026-01-08,english
RV0004473,ZPO0021271,U01906,106,hello delivery took the usual time do something about it 🔥,2.0,neutral,delivery,2026-01-07,english
RV0000648,ZPO0046229,U03412,70,"honestly fragile items packed with heeeavy items, obviously broke pls look into this 🤬",1.0,negative,packaging,2026-01-24,english
RV0006767,ZPO0079025,U00168,91,Rider was rude and did not even apologise for being late,3.0,negative,delivery,2026-06-29,english
RV0006256,ZPO0040976,U02946,77,"hi cold items came in an insulated bag, well done thanks",5.0,positive,packaging,2026-01-04,english
RV0007162,ZPO0048176,U00459,86,"wrong order delivered, this is not what i ordered do something about it",2.0,negative,order,2026-05-11,english
RV0005202,ZPO0013897,U01463,98,hi delivery charge romba adhiiigam today 😠,2.0,neg,pricing,2026-03-02,tanglish
RV0003124,ZPO0030729,U01703,52,app search works really well now !! 😍,5.0,positive,app,2026-01-30,english
RV0007192,ZPO0051556,U01113,20,"Pumpkin super quality, family loved it pls look into this  visit https://zepto.example/offer for more",4.0,positive,PRODUCT,2026-02-21,english
RV0006794,ZPO0073680,U02425,33,guys the rider left the order outside without telling me,1.0,negative,delivery,2026-05-15,english
RV0007241,ZPO0049229,U00865,63,"honestly love the new app design, very smooth :)",5.0,positive,app,06-Jun-2026,english
RV0003397,ZPO0063885,U01267,40,customer care never picks up the call thanks,3.0,negative,customer_support,2026-04-09,english
RV0006831,ZPO0025567,U00544,82,"guys used the website instead of the app, works the same &nbsp;",3.0,neutral,website,2026-01-13,english
RV0004702,ZPO0050828,U03671,85,"recived the Tropicana Tropicana Orange, average quality do something about it!!!",3.0,neutral,product,2026-05-29,english
RV0007050,ZPO0079602,U01981,61,team the rider left the order outside without telling me,,negative,delivery,2026-04-28,english
RV0000683,ZPO0026255,U02003,27,"ONCE AGAIN WATERMELON ROMBA MOSAM, WASTE OF MONEY",5.0,negative, product ,2026-02-18,tanglish
RV0003425,ZPO0076334,U02915,74,team prices are about the same as other apps thanks ❤️ &nbsp;,3.0,neutral,pricing,2026-01-04,english
RV0003482,ZPO0001716,U03109,9,"As usual waited so long for delivary, very frustrating",3.0,negative,delivery,2026-03-07,english
RV0002292,ZPO0050229,U00624,46,"honestly delivery romba late, 10 minutes nu sonninga",2.0,negative,delivery,2026-02-11,tanglish
RV0004056,ZPO0000221,U01997,9,"TEAM MEMBERSHIP IS NOT WORTH THE MOOOONEY, BARELY ANY BENEFIT",1.0,negative,membership,2026-01-10,english
RV0004336,ZPO0039148,U02884,22,,4.0,positive,product,2026-02-19,tanglish
RV0002650,ZPO0030444,U02097,44,"hi Nandini Milk Tetra Pack romba mosam, waste of money",2.0,negative,product,2026-01-28,tanglish
RV0004686,ZPO0002423,U01439,11,"cold items came in an insulllated bag, well done :( 👍",5.0,positive,packaging,2026-01-11,english
RV0001075,ZPO0079372,U01035,34,team support agent understood the issue and fixed it fast 😊,,positive,customer_support,02/15/2026,english
RV0007888,ZPO0001267,U02423,109,hello order placement was smooth and everything arrived :)!!,4.0,positive,order,2026-02-07,english
RV0002184,ZPO0070220,U02486,21,"once again Banana Robusta romba mosam, waste of money ...",2.0,negative,product,2026-05-06,tanglish
RV0000749,ZPO0035678,U01756,112,"Origami tissue roll was not fresh at all, very dissappointed 😠",3.0,negative,product,29-Mar-2026,english
RV0002211,ZPO0069485,U01683,49,hello customer care was very helpful and polite :( 😊,5.0,positive,customer_support,2026-05-06,english
RV0004513,ZPO0070670,U03848,35,"as usual Nandini Curd expiry date already over, how can you send this ... 😠",1.0,negative,PRODUCT,05-May-2026,english
RV0007683,ZPO0066389,U03744,68,the product showed available but got cancelled as out of stock :(,1.0,negative,inventory,2026-02-09,english
RV0003380,ZPO0031604,U03896,7,team no response from support for three days :),1.0,negative,customer_support,2026-03-13,english
RV0003621,ZPO0029848,U03723,59,"once again order arrived, nothing to say about the delivery do something about it",3.0,neutral,delivery,2026-05-11,english
RV0002389,ZPO0017375,U01060,15,"once again Drumstick quality is superb, will order again thanks",5.0,positive,product,2026-06-15,english
RV0006703,ZPO0057725,U00054,69,"once again Idhayam Groundnut Oil quality is very poor, threw it away ...",1.0,negative,product,2026-01-11,english
RV0002875,ZPO0040193,U00132,30,"hi delivery took more than 40 minutes, terrible kindly resolve",1.0,negative,delivery,2026-01-25,english
RV0006640,ZPO0027476,U02495,21,"guys no separate bag for raw items, contaminated the rest do something about it",2.0,negative,packaging,2026-03-11,english
RV0003046,ZPO0074333,U00631,13,"honestly cold itemsss came in an insulated bag, well done do something about it",4.0,positive,packaging,2026-05-14,english
RV0001916,ZPO0052743,U02438,27,"Prices are cheaper than the supermarket, good value :(",5.0,positive,pricing,01/12/2026,english
RV0007832,ZPO0015483,U03123,65,hi delivery took the usual time,4.0,NEUTRAL,,2026-02-20,english
RV0000066,ZPO0029769,U02290,79,"guys worst Tamarind i have received, totally rotten",1.0,negative,product,15-May-2026,english
RV0003857,ZPO0029083,U00161,71,"team order la items missing, very bad :)",1.0,negative,order,21/02/2026,tanglish
RV0005461,ZPO0037697,U02616,7,seriously delevery guy was very courteous and helpful thhhhanks,4.0,positive,delivery,2026-05-15,english
RV0006429,ZPO0079541,U00965,97,"team chat suport solved my problem imediately, great service ... 🔥",5.0,positive,customer_support,2026-04-23,english
RV0005013,ZPO0015595,U01207,52,guys rider was polite and delivery was quick !! &nbsp;,5.0,positive,,2026-05-05,english
RV0001262,ZPO0050228,U02364,101,still waiting for my refund after two weeks,1.0,negative,refund,2026-07-01,english
RV0005551,ZPO0028132,U01198,16,"team Spinach Palak ok only, same as any shop ...",3.0,neutral,product,02/23/2026,english
RV0002311,ZPO0056411,U01495,64,seriously app keeps hanging when i add items to cart pls look into this 💩,1.0,negative,app,2026-06-09,english
RV0000534,ZPO0022299,U02800,100,hi coupon code did not work at checkout thanks,1.0,negative,offers,2026-05-16,english
RV0003004,ZPO0038763,U00744,6,"TEAM GINGER EXPIRY DATE ALREADY OVER, HOW CAN YOU SEND THIS",3.0,negative,product,01/26/2026,english
RV0007116,ZPO0040076,U02045,38,still waiting for my refund after two weeks,1.0,negative,refund,2026-01-31,english
RV0002821,ZPO0067282,U03424,10,"refund was processed within a feeeew hours, very impressed",5.0,positive,refund,2026-06-11,english
RV0003880,ZPO0036517,U01161,113,"once again order was delivered, one item substituted",3.0,neutral,order,2026-06-12,english
RV0001889,ZPO0067970,U01412,58,"as usual love the new app design, very smooth do something about it",4.0,positive,app,23/03/2026,english
RV0001551,ZPO0071406,U00473,67,website ordering worked perfectly on my laptop :( &nbsp;!!!,3.0,positive,website,2026-05-21,english
RV0001644,ZPO0058599,U03311,83,"as usual delivery boy called before coming, very professional thanks",5.0,positive, delivery ,2026-05-05,english
RV0000737,ZPO0015757,U00038,107,team customar care neveer picks up the call do something about it,1.0,negative,,2026-04-12,english
RV0004589,ZPO0037647,U00264,73,hello dilivery charge is too high for a small order,2.0,negative ,pricing,2026-06-08,english
RV0003007,ZPO0019378,U00578,101,hi support replied but issue is still pending do something about it,3.0,neutral,customer_support,2026-05-29,english
RV0004506,ZPO0053049,U01604,26,"seriously delivery romba late, 10 minutes nu sonninga",2.0,negative,delivery,2026-01-25,tanglish
RV0000677,ZPO0016424,U01974,4,"team love the new app design, very smooth ... ❤️",4.0,positive,app,2026-03-18,english
RV0000024,ZPO0067991,U00977,56,"once again waited so long for delivery, very frustrating :(",1.0,negative,delivery,2026-05-26,english
RV0007134,ZPO0009698,U00396,69,hello chat support just closed my ticket without solving anything :) 😡,2.0,negative,customer_support,2026-02-08,english
RV0000350,ZPO0048486,U01057,47,  delivery person could not find the address and cancelled thanks   ,1.0,negative,delivery,2026-01-16,english
RV0001023,ZPO0025666,U03730,107,Once again half my order was not delivered and no one informed me !!,1.0,negative,order,2026-01-04,english
RV0007729,ZPO0062076,U00192,51,"got spoiled Kurkure Kurkure Masala Munch, cannot use it pls look into this",,negative,product,2026-06-06,tanglish
RV0001607,ZPO0008171,U02653,15,honestly the app crashed during payment do something about it,2.0,negative,app,2026-05-16,english
RV0000998,ZPO0023837,U01135,47,honestly half the Keggs Brown Eggs was damaged and unusable ... 😡,2 stars,neg,product,2026-03-28,english
RV0002707,ZPO0023802,U01245,69,"  hi reached before the promised time, impressed :(   ",5.0,positive,delivery,2026-01-05,english
RV0004478,ZPO0011083,U03284,78,"  Bambino Semiya Vermicelli romba mossssam, waste of money !!    call me on 9876546339",3.0,negative,product,2026-06-02,tanglish
RV0002606,ZPO0060380,U01359,13,"team Cabbage came in perfect condition, happy with it",5.0,positive,product,2026-02-13,english
RV0002581,ZPO0051012,U03634,71,"SERIOUSLY PRICES ARE CHEAPER THAN THE SUPERMARKET, GOOD VALUE ⭐",5.0,positive,pricing,2026-06-18,english
RV0005124,ZPO0020963,U01519,64,"once again always find what i need, good stock levels :(",4.0,positive,inventory,2026-01-21,english
RV0001466,ZPO0063824,U03078,44,advertised offer was not applied to my order pls look into this,2.0,negative,offers,04/30/2026,english
RV0005406,ZPO0072647,U03849,58,"team Haldirams Namkeen Bhujia expiry date already over, how can you send this ...",2.0,negative,product,2026-03-19,english
RV0002572,ZPO0036969,U01230,4,"hi wrong order delivered, this is not what i ordered do something about it",3 stars,negative,order,2026-05-09,english
RV0006637,ZPO0009386,U03310,51,"team packaging was excellent, nothing was damaged pls look into this",4.0, positive,packaging,2026-04-05,english
RV0003781,ZPO0059060,U01004,28,seriously the website is clean and easy to navigate do something about it,1.0,positive,website,02/01/2026,english
RV0005364,ZPO0032365,U02500,28,"as usual no separate bag for raw items, contaminated the rest 👎",2.0,negative,packaging,2026-02-16,english
RV0002544,ZPO0070792,U01840,110,promo code expired but it was shown as valid in the app ...,1.0,negative,offers,2026-03-18,english
RV0001558,ZPO0069096,U02418,27,"hello packaging is terrible, everything was crushed do something about it",1.0,negative,packaging,2026-03-23,english
RV0007375,ZPO0041310,U03707,43,"SERIOUSLY WORST EXPERIENCE, UNINSTALLING THE APP DO SOMETHING ABOUT IT",1.0,negative,others,24-Feb-2026,english
RV0000995,ZPO0077956,U01256,110,delevery charge romba adhigaaam today :),2.0,negative,pricing,2026-06-16,tanglish
RV0003306,ZPO0007725,U03274,111,"hi no separate bag for raw items, contaminated the rest",2.0,negative,packaging,2028-09-06,english
RV0003177,ZPO0026925,U02581,68,hi deliverly charge romba adhigam today do something about it  visit https://zepto.example/offer for more,2.0,negative,pricing,2026-01-30,tanglish
RV0004561,ZPO0056955,U00236,54,"hi always find what i need, good stock levels",4.0,positive, inventory ,2026-05-17,english
RV0005130,ZPO0054555,U01893,80,"Packaging was excellent, nothing was damaged :(",5.0,positive,packaging,2026-04-30,english
RV0005922,ZPO0037510,U03972,87,honestly prices increased a lot compared to last month :),1.0,negative,pricing,2026-05-13,english
