store_lat,store_lon,delivery_zone,city,city_tier,customer_lat,customer_lon,distance_km,road_type,traffic_index,rainfall_mm,weather_condition,hour,weekday,peak_hour_flag,weekend_flag,festival_day_flag,item_count,order_amount,order_weight_kg,membership_type,demand_level,vehicle_type,rider_experience_months,current_rider_load,rider_rating,previous_acceptance_rate,rider_earnings_today,current_incentive,delivery_charge,delivery_time_minutes,rider_accepted,order_month,order_year
13.050043,80.200144,CHE-Z08,chennai,1,13.040379,80.20215,1.096,narrow_lane,0.7051,0.0,clear,19,5,1,1,0,7,150.99,3.612,none,high,scooter,5.2,3,4.88,0.837,561.43,41.91,57.27,25.51,1,April,2026
13.001202,80.271869,CHE-Z13,chennai,1,13.005854,80.29294,2.341,arterial,0.8025,0.0,clear,21,1,1,0,0,6,35.0,2.007,none,medium,bike,21.8,3,4.88,0.898,1296.85,53.16,55.73,25.51,1,May,2026
19.116791,72.774727,MUM-Z04,mumbai,1,19.112311,72.790372,1.718,residential,0.6004,0.0,clear,21,2,1,0,0,12,611.06,6.593,none,low,bike,10.5,3,4.39,0.633,3210.11,41.98,44.13,30.37,1,March,2026
10.972085,76.949985,COI-Z07,coimbatore,2,10.985503,76.932984,2.381,residential,0.6875,0.0,clear,19,6,1,1,0,6,246.72,6.592,pass,high,bike,14.6,0,3.94,0.771,1294.45,42.22,46.1,19.1,0,May,2026
17.381103,78.458627,HYD-Z11,hyderabad,1,17.352132,78.455131,3.243,residential,0.7363,8.83,moderate_rain,21,3,1,0,0,1,35.0,0.83,pass,low,scooter,50.7,1,4.29,0.762,3100.82,66.14,67.8,38.35,0,June,2026
17.420472,78.47479,HYD-Z06,hyderabad,1,17.434731,78.462858,2.029,narrow_lane,0.6183,0.0,clear,19,0,1,0,0,4,90.92,3.945,none,medium,scooter,21.0,1,4.97,0.704,2840.96,51.56,53.39,25.51,1,April,2026
13.107689,80.288533,CHE-Z11,chennai,1,13.078399,80.319625,4.685,highway,0.7296,0.0,clear,12,6,1,1,0,9,931.96,5.535,pass,high,scooter,15.9,2,4.4,0.699,296.73,66.14,62.85,32.23,1,April,2026
9.82467,78.181555,MAD-Z04,madurai,3,9.838273,78.186863,1.621,residential,0.4131,0.0,clear,10,0,0,0,0,3,35.0,1.458,pass_plus,low,bike,18.0,0,4.76,0.749,835.01,31.84,31.44,11.19,1,April,2026
17.383957,78.480301,HYD-Z01,hyderabad,1,17.365497,78.493189,2.467,residential,0.6511,0.0,clear,13,6,1,1,0,3,80.58,0.565,pass,high,scooter,31.3,2,4.58,0.578,1012.54,58.46,47.77,28.11,1,April,2026
17.381103,78.458627,HYD-Z11,hyderabad,1,17.389443,78.461361,9.72,residential,0.301,0.0,clear,14,4,0,0,0,8,189.12,5.929,none,low,bike,11.0,2,4.6,0.674,1203.64,18.17,39.78,16.69,1,May,2026
13.005784,77.598458,BEN-Z11,bengaluru,1,13.022404,77.589201,2.103,arterial,0.5596,0.0,clear,16,5,0,1,0,4,182.59,0.623,pass,medium,bike,13.2,1,4.64,0.862,469.28,23.41,40.03,20.4,1,April,2026
13.107689,80.288533,CHE-Z11,chennai,1,13.110162,80.332953,4.818,residential,0.4816,1.89,light_rain,22,3,0,0,0,1,35.15,0.46,none,low,ev_bike,14.6,3,3.9,0.859,989.2,42.86,64.94,33.28,0,September,2028
13.137892,80.313144,CHE-Z04,chennai,1,13.163959,80.309587,2.924,arterial,0.6902,0.0,clear,12,6,1,1,0,7,194.64,1.502,pass_plus,medium,bike,23.9,1,4.57,0.657,745.17,53.72,38.77,27.69,1,March,2026
13.168793,80.215619,CHE-Z12,chennai,1,13.169733,80.191115,2.655,residential,0.5777,2.74,light_rain,4,2,0,0,0,6,169.93,2.894,none,low,bike,17.6,0,4.71,0.575,416.07,41.61,46.62,18.13,1,April,2026
19.012064,72.903276,MUM-Z07,mumbai,1,19.008624,72.873205,3.184,residential,0.7135,0.0,clear,13,3,1,0,0,8,192.06,5.226,pass,medium,bike,5.1,2,4.55,0.718,1127.59,60.71,55.61,37.21,1,June,2026
13.102544,80.255519,CHE-Z14,chennai,1,13.091656,80.265055,1.591,narrow_lane,0.6618,7.83,moderate_rain,21,1,1,0,0,3,134.79,1.266,none,medium,bike,18.8,0,4.45,0.837,936.36,62.7,65.73,20.74,1,June,2026
17.336723,78.506211,HYD-Z04,hyderabad,1,17.324136,78.512016,1.529,arterial,0.2694,0.0,clear,11,2,0,0,0,5,120.57,5.531,none,low,bicycle,27.4,0,4.4,0.677,1998.46,21.11,43.32,19.83,0,January,2026
13.102544,80.255519,CHE-Z14,chennai,1,13.099097,80.243619,1.345,arterial,0.7294,0.0,clear,21,5,1,1,0,4,55.95,3.064,none,high,ev_bike,13.7,1,4.38,0.776,1613.35,38.21,62.66,16.9,1,April,2026
13.001202,80.271869,CHE-Z13,chennai,1,13.005981,80.29724,2.8,residential,0.7461,0.0,clear,8,4,1,0,1,13,499.07,6.343,none,high,bike,2.4,2,4.78,0.761,1331.63,81.31,69.65,33.56,1,January,2026
19.073551,72.808853,MUM-Z02,mumbai,1,19.088459,72.770927,4.317,arterial,0.6454,0.0,clear,21,0,1,0,0,2,48.56,0.882,none,medium,bike,22.7,1,4.35,0.432,363.06,77.77,81.6,29.76,1,February,2026
13.09369,80.301218,CHE-Z01,chennai,1,13.088615,80.312252,1.322,arterial,0.4436,0.0,clear,10,0,0,0,0,2,102.45,0.201,pass_plus,low,ev_bike,36.0,0,4.35,0.858,408.4,26.25,38.38,11.63,1,March,2026
17.336723,78.506211,HYD-Z04,hyderabad,1,17.340369,78.521979,1.722,narrow_lane,0.4333,1.07,light_rain,11,1,0,0,0,7,360.08,3.411,none,low,scooter,13.0,0,4.39,0.819,1039.23,33.17,26.63,20.27,1,May,2026
28.604165,77.10169,DEL-Z06,delhi ncr,1,28.609663,77.089376,1.349,highway,0.4231,0.0,clear,15,0,0,0,0,4,53.4,0.238,pass,low,bike,3.5,3,4.49,0.881,486.24,26.58,48.03,16.91,1,June,2026
13.09369,80.301218,CHE-Z01,chennai,1,13.111772,80.309756,2.213,arterial,0.508,0.0,clear,17,5,0,1,0,2,69.67,0.206,pass,medium,bike,12.4,1,4.38,0.55,197.37,35.94,48.73,17.63,1,February,2026
12.273057,76.609077,MYS-Z01,mysuru,3,12.278057,76.589313,2.218,residential,0.4102,0.0,clear,11,0,0,0,0,3,224.41,0.651,pass_plus,low,scooter,11.9,1,4.72,0.567,501.62,33.82,23.65,19.33,1,May,2026
19.037544,72.814437,MUM-Z09,mumbai,1,19.03215,72.845519,3.322,residential,0.9136,12.31,moderate_rain,21,2,1,0,0,4,44.35,0.457,pass_plus,medium,bike,25.1,0,4.54,0.616,3832.11,76.69,49.51,42.2,0,March,2026
17.377649,78.567744,HYD-Z09,hyderabad,1,17.365098,78.555798,1.885,highway,0.625,0.0,clear,21,1,1,0,0,4,134.97,3.342,none,high,scooter,25.0,3,4.36,0.836,465.14,39.25,66.28,21.36,1,June,2026
28.74618,77.197588,DEL-Z03,delhi ncr,1,28.762465,77.198502,1.813,arterial,0.5878,0.0,clear,20,4,1,0,0,9,237.96,4.319,pass_plus,medium,bike,9.3,0,3.89,0.624,1239.31,51.61,36.04,20.02,1,May,2026
19.065715,72.902957,MUM-Z08,mumbai,1,19.075534,72.925955,2.652,residential,0.623,0.0,clear,8,3,1,0,0,5,117.78,4.069,none,high,scooter,5.7,1,4.38,0.786,1678.28,45.23,68.53,28.37,0,April,2026
12.913579,77.605083,BEN-Z06,bengaluru,1,12.896582,77.60362,1.897,arterial,0.5992,0.0,clear,20,4,1,0,0,3,93.36,1.527,none,low,scooter,6.2,0,4.6,0.615,1749.97,40.34,50.38,20.74,0,April,2026
19.017356,72.852547,MUM-Z11,mumbai,1,19.029011,72.869379,2.193,arterial,0.9236,3.82,light_rain,12,6,1,1,0,6,124.61,3.23,none,high,bike,10.6,3,4.55,0.894,998.03,57.94,67.13,31.7,1,March,2026
13.034659,77.602591,BEN-Z02,bengaluru,1,13.017718,77.619904,2.658,arterial,0.3147,0.0,clear,18,2,0,0,0,6,154.53,2.2,none,low,ev_bike,2.2,0,4.45,0.824,2159.56,37.95,38.02,23.84,0,May,2026
11.047512,76.985832,COI-Z06,coimbatore,2,11.064101,76.978078,2.029,residential,0.7586,10.05,moderate_rain,19,1,1,0,0,4,36.23,0.902,pass,medium,bicycle,11.0,3,4.57,0.752,586.29,65.17,51.63,38.46,1,May,2026
12.956562,77.54897,BEN-Z12,bengaluru,1,12.971624,77.535038,2.255,arterial,0.6395,0.0,clear,19,0,1,0,0,10,293.69,4.152,pass,high,bike,21.6,3,4.3,0.79,2741.94,47.94,39.41,26.74,1,June,2026
28.562492,77.247599,DEL-Z04,delhi ncr,1,28.583602,77.230631,2.873,residential,0.6301,0.0,light_rain,12,1,1,0,0,3,58.35,2.743,none,low,bike,22.3,1,4.1,0.84,839.14,66.3,66.6,25.86,1,June,2026
12.967086,77.602738,BEN-Z08,bengaluru,1,12.982849,77.605167,1.772,residential,0.3483,0.0,clear,23,0,0,0,0,2,69.3,1.552,none,low,scooter,19.2,0,4.4,0.714,2621.91,26.68,43.5,16.74,0,June,2026
19.012064,72.903276,MUM-Z07,mumbai,1,19.041777,72.889395,3.612,narrow_lane,0.3856,0.0,clear,15,3,0,0,0,5,35.0,2.042,pass,low,bike,13.5,3,4.45,0.629,1129.56,38.24,68.43,39.19,0,May,2026
17.383957,78.480301,HYD-Z01,hyderabad,1,17.387192,78.487001,0.797,narrow_lane,0.7103,0.0,clear,13,4,1,0,0,6,351.12,1.984,none,medium,bike,31.5,1,4.5,0.581,4013.11,38.55,32.66,18.57,1,May,2026
12.84682,77.573191,BEN-Z13,bengaluru,1,12.847753,77.540438,3.552,narrow_lane,0.3242,0.0,clear,18,0,0,0,0,9,185.87,7.053,pass,low,bike,6.8,0,4.33,0.907,214.13,50.59,58.71,27.72,1,February,2026
17.339546,78.362421,HYD-Z02,hyderabad,1,17.321569,78.360962,2.005,arterial,0.3192,0.0,clear,18,4,0,0,0,10,117.3,9.212,pass_plus,low,bike,13.5,1,4.48,0.564,964.05,33.28,51.94,21.89,1,February,2026
13.057686,80.254649,CHE-Z05,chennai,1,13.046109,80.236362,2.362,highway,0.6905,0.0,clear,13,4,1,0,0,5,223.01,7.061,pass,low,bike,10.3,3,4.01,0.837,2553.3,51.61,55.36,22.09,0,May,2026
10.981957,77.020962,COI-Z01,coimbatore,2,10.966319,77.072593,5.898,narrow_lane,0.705,0.0,clear,12,6,1,1,0,5,185.12,3.847,pass,medium,bike,16.6,1,4.14,0.419,1779.15,86.74,64.41,49.89,0,March,2026
10.723746,78.740815,TRI-Z04,trichy,3,10.719501,78.736428,0.673,arterial,0.6928,0.0,clear,13,3,1,0,0,5,120.22,1.626,none,medium,bicycle,16.9,3,3.89,0.507,779.53,34.92,42.3,21.46,1,April,2026
13.107689,80.288533,CHE-Z11,chennai,1,13.127339,80.284488,2.228,arterial,0.4521,10.24,moderate_rain,17,2,0,0,0,5,150.42,1.796,none,low,bike,4.5,3,4.49,0.856,1022.54,61.84,49.88,25.83,1,January,2026
19.017356,72.852547,MUM-Z11,mumbai,1,19.040158,72.842671,2.74,narrow_lane,0.5853,8.94,moderate_rain,16,1,0,0,0,4,157.16,5.119,none,low,bike,13.1,1,4.62,0.807,997.51,54.18,61.83,35.82,1,April,2026
17.351618,78.544213,HYD-Z08,hyderabad,1,17.355163,78.523236,2.261,arterial,0.4296,0.0,clear,6,2,0,0,0,4,35.0,1.32,pass,medium,bicycle,13.5,3,4.48,0.629,545.74,33.35,40.31,28.4,0,March,2026
13.08345,80.279958,CHE-Z03,chennai,1,13.107914,80.314977,4.667,arterial,0.8221,0.0,clear,19,1,1,0,0,1,60.3,0.908,none,medium,bicycle,3.2,3,4.84,0.887,3515.78,60.21,87.24,60.25,0,June,2026
13.000426,77.566828,BEN-Z04,bengaluru,1,12.981121,77.566623,2.147,narrow_lane,0.6441,0.0,clear,20,1,1,0,1,8,253.95,1.128,pass,high,ev_bike,11.3,1,4.03,0.836,868.49,62.44,52.4,29.17,1,April,2026
28.633234,77.222117,DEL-Z11,delhi ncr,1,28.62752,77.199152,2.33,arterial,0.5777,3.36,light_rain,12,5,1,1,0,1,45.16,0.451,pass,high,ev_bike,17.6,0,4.96,0.914,661.25,57.58,61.11,21.3,1,June,2026
28.640905,77.121366,DEL-Z07,delhi ncr,1,28.702472,77.157346,7.693,narrow_lane,0.6098,0.0,clear,22,6,0,1,0,1,96.54,0.338,pass,high,bike,18.5,1,4.22,0.622,905.8,83.75,104.58,58.52,0,April,2026
28.562492,77.247599,DEL-Z04,delhi ncr,1,28.598849,77.263954,4.347,arterial,0.5991,4.3,light_rain,11,6,0,1,0,4,37.37,3.236,none,low,scooter,32.9,3,4.21,0.577,876.71,46.09,74.6,35.92,0,March,2026
17.432337,78.531114,HYD-Z07,hyderabad,1,17.415129,78.533126,1.925,residential,0.8039,0.0,clear,12,5,1,1,0,4,143.98,1.041,pass_plus,high,scooter,6.5,0,4.75,0.908,1617.94,38.64,43.58,22.25,0,April,2026
19.045278,72.894492,MUM-Z05,mumbai,1,19.019075,72.909799,3.328,residential,0.7782,14.91,moderate_rain,21,3,1,0,0,5,204.79,2.63,pass,high,bike,14.1,1,4.64,0.286,2095.82,79.19,68.19,44.34,0,February,2026
28.633234,77.222117,DEL-Z11,delhi ncr,1,28.609853,77.203913,3.149,arterial,0.7701,0.0,clear,13,6,1,1,0,4,64.19,1.796,none,high,bike,8.3,1,4.46,0.503,3535.2,52.7,76.35,28.73,0,March,2026
13.034659,77.602591,BEN-Z02,bengaluru,1,13.051483,77.597162,1.961,residential,0.5595,0.0,clear,16,0,0,0,0,4,151.26,3.548,none,medium,scooter,16.6,1,3.51,0.332,1489.78,33.38,41.43,21.06,0,June,2026
28.604165,77.10169,DEL-Z06,delhi ncr,1,28.610927,77.103354,0.769,residential,0.3591,0.0,clear,16,0,0,0,0,3,92.9,1.182,none,low,ev_bike,11.4,2,4.31,0.891,568.54,19.35,47.03,14.97,1,January,2026
19.116791,72.774727,MUM-Z04,mumbai,1,19.154694,72.770365,4.24,arterial,0.7388,1.3,light_rain,12,2,1,0,0,1,35.0,0.713,pass,high,bike,24.1,1,5.0,0.795,1490.35,87.51,77.73,36.63,0,March,2026
12.972781,77.610699,BEN-Z14,bengaluru,1,12.956118,77.612967,1.869,arterial,0.6305,0.0,clear,8,0,1,0,0,6,172.01,3.272,none,high,bike,3.0,1,4.45,0.402,836.77,48.37,57.76,20.89,1,May,2026
17.362706,78.397761,HYD-Z10,hyderabad,1,17.357294,78.406341,1.092,arterial,0.3657,0.0,clear,22,2,0,0,0,16,477.87,10.328,none,low,scooter,13.5,0,4.61,0.723,841.65,21.57,47.1,16.4,1,May,2026
13.001202,80.271869,CHE-Z13,chennai,1,12.997424,80.283436,1.322,residential,0.6857,0.0,clear,9,1,1,0,0,7,119.68,2.146,none,low,bike,5.3,3,4.41,0.758,525.06,40.85,48.57,25.8,1,March,2026
10.778072,78.711051,TRI-Z05,trichy,3,10.774065,78.67957,3.468,residential,0.6015,0.0,clear,20,4,1,0,0,4,133.81,0.934,none,low,bike,6.7,3,4.35,0.845,1505.66,49.78,56.28,29.62,0,April,2026
19.017886,72.806471,MUM-Z01,mumbai,1,19.048134,72.841479,4.985,arterial,0.3354,0.0,clear,15,4,0,0,0,1,35.0,0.15,none,low,scooter,28.3,3,4.27,0.871,2130.89,53.87,68.21,33.16,0,April,2026
12.999763,77.568869,BEN-Z03,bengaluru,1,13.020047,77.552016,2.902,narrow_lane,0.6727,0.7,light_rain,20,1,1,0,0,4,80.15,0.737,none,high,bike,9.3,1,4.34,0.99,790.45,48.73,76.18,36.16,1,March,2026
17.339546,78.362421,HYD-Z02,hyderabad,1,17.28671,78.369006,5.916,narrow_lane,0.432,0.0,clear,22,1,0,0,0,11,672.97,1.182,none,low,ev_bike,16.2,3,4.51,0.621,1669.86,55.18,53.96,52.4,0,March,2026
13.009524,77.554209,BEN-Z01,bengaluru,1,12.987005,77.497893,6.595,arterial,0.6759,0.0,clear,19,6,1,1,0,4,162.8,0.804,none,high,bike,4.2,3,4.27,0.766,634.71,116.12,115.53,51.91,1,June,2026
12.999763,77.568869,BEN-Z03,bengaluru,1,13.030811,77.577111,3.566,residential,0.6467,2.5,light_rain,9,3,1,0,0,16,383.82,5.723,none,low,bike,19.4,0,4.65,0.682,524.65,63.54,58.09,37.42,1,April,2026
13.085855,80.271117,CHE-Z10,chennai,1,13.086432,80.255965,1.642,residential,0.5777,10.3,moderate_rain,12,3,1,0,0,1,35.0,0.364,none,high,scooter,8.7,2,4.3,0.724,1106.57,62.81,72.38,21.51,1,June,2026
17.381103,78.458627,HYD-Z11,hyderabad,1,17.391419,78.439633,2.319,arterial,0.6686,4.54,light_rain,19,1,1,0,0,3,148.33,2.074,pass_plus,medium,bike,8.0,1,4.51,0.632,3164.39,50.53,41.46,21.83,0,May,2026
12.273057,76.609077,MYS-Z01,mysuru,3,12.260418,76.654792,5.162,residential,0.2345,0.0,clear,10,0,0,0,0,5,107.05,2.707,none,low,scooter,15.7,2,4.24,0.718,629.05,57.72,62.55,28.93,0,March,2026
12.989196,80.282597,CHE-Z09,chennai,1,12.984703,80.273401,1.115,residential,0.7699,0.0,clear,20,5,1,1,0,11,352.52,3.971,none,high,bike,48.6,3,4.47,0.619,1387.19,42.94,49.62,21.85,1,June,2028
17.432337,78.531114,HYD-Z07,hyderabad,1,17.407504,78.595883,7.406,residential,0.5777,0.0,clear,6,6,0,1,0,3,35.0,0.41,none,low,bike,13.4,0,4.15,0.671,443.05,54.47,111.97,35.64,1,February,2026
12.84682,77.573191,BEN-Z13,bengaluru,1,12.844205,77.583661,1.172,narrow_lane,0.399,0.0,clear,18,3,0,0,0,3,130.74,0.876,none,low,scooter,28.4,2,4.93,0.926,2598.03,26.88,47.46,21.45,1,March,2026
19.012064,72.903276,MUM-Z07,mumbai,1,19.024274,72.927059,2.845,residential,0.3524,0.0,clear,15,1,0,0,0,5,124.02,4.187,pass,high,ev_bike,7.6,3,4.68,0.573,1581.95,46.64,55.25,29.13,0,May,2026
12.967574,77.540858,BEN-Z05,bengaluru,1,12.988106,77.566325,3.582,residential,0.6692,0.0,clear,19,0,1,0,0,3,35.0,3.207,pass,medium,bicycle,28.8,3,4.23,0.653,1292.86,47.47,55.04,57.36,0,June,2026
28.667966,77.154585,DEL-Z08,delhi ncr,1,28.671999,77.187505,3.243,residential,0.3936,0.0,clear,14,0,0,0,0,3,236.46,1.735,none,medium,scooter,10.0,2,4.56,0.851,778.38,46.86,51.82,25.26,1,June,2026
19.037544,72.814437,MUM-Z09,mumbai,1,19.002324,72.808166,3.971,arterial,0.7099,0.0,clear,19,5,1,1,0,3,41.18,1.479,pass,medium,ev_bike,15.7,1,4.45,0.872,2153.88,55.82,67.77,37.09,0,January,2026
17.377649,78.567744,HYD-Z09,hyderabad,1,17.372954,78.611963,4.722,narrow_lane,0.304,0.0,clear,15,0,0,0,0,8,150.43,2.949,pass,medium,bike,23.1,1,4.69,0.631,925.28,56.95,53.07,32.71,1,May,2026
17.454751,78.45571,HYD-Z03,hyderabad,1,17.460562,78.461689,0.905,residential,0.3626,0.0,clear,22,1,0,0,0,2,37.36,0.951,none,low,bicycle,8.0,1,4.18,0.821,1799.46,22.68,41.97,15.41,1,May,2026
12.972781,77.610699,BEN-Z14,bengaluru,1,12.970645,77.59604,1.606,residential,0.6443,0.0,clear,8,1,1,0,1,2,88.84,1.261,none,medium,bike,32.7,3,4.54,0.897,607.67,55.84,67.29,22.2,1,March,2026
19.037544,72.814437,MUM-Z09,mumbai,1,19.057976,72.798176,2.843,arterial,0.418,0.0,clear,18,1,0,0,0,7,146.7,3.607,none,medium,bicycle,21.2,0,4.6,0.768,600.36,34.08,56.03,33.52,0,April,2026
19.068656,72.88234,MUM-Z06,mumbai,1,19.035208,72.845539,5.366,narrow_lane,0.7554,0.0,clear,8,5,1,1,0,6,265.73,3.117,none,high,bike,11.3,0,4.62,0.85,1470.71,90.71,102.83,59.35,0,June,2026
28.6353,77.181975,DEL-Z01,delhi ncr,1,28.622566,77.165703,2.128,arterial,0.617,0.0,clear,21,1,1,0,0,5,419.08,0.935,pass,medium,ev_bike,7.1,3,4.39,0.557,3170.21,52.91,30.31,25.71,0,February,2026
19.065715,72.902957,MUM-Z08,mumbai,1,19.057391,72.913124,1.414,arterial,0.3984,0.0,clear,5,2,0,0,0,4,339.92,0.708,none,low,scooter,11.7,3,3.83,0.421,235.41,30.36,29.09,18.69,1,April,2026
17.454751,78.45571,HYD-Z03,hyderabad,1,17.426005,78.437339,3.744,residential,0.7163,0.0,clear,19,6,1,1,0,9,191.94,9.767,pass,medium,scooter,13.6,2,4.71,0.755,702.16,71.94,83.03,34.85,1,May,2026
10.773466,78.733858,TRI-Z01,trichy,3,10.766999,78.751255,2.032,arterial,0.2234,0.0,clear,18,4,0,0,0,5,275.14,2.176,pass,medium,bike,26.9,3,4.5,0.83,887.38,30.34,23.51,21.34,1,January,2026
19.152033,72.838243,MUM-Z10,mumbai,1,19.176197,72.876593,4.842,highway,0.3562,0.0,clear,14,3,0,0,0,8,698.45,0.947,pass,low,bike,8.9,3,4.45,0.692,1042.19,38.68,52.26,29.92,0,January,2026
13.137892,80.313144,CHE-Z04,chennai,1,13.14294,80.299611,1.569,arterial,0.2781,0.0,clear,22,3,0,0,0,6,52.84,1.895,none,low,bike,10.5,3,4.58,0.577,2590.07,21.96,53.35,20.66,0,January,2026
9.875458,78.128042,MAD-Z02,madurai,3,9.862927,78.137512,1.737,highway,0.5007,0.0,clear,8,2,1,0,0,4,177.05,2.441,none,low,bike,4.3,2,4.73,0.7,532.2,43.36,24.31,16.46,1,April,2026
19.065715,72.902957,MUM-Z08,mumbai,1,19.045002,72.927322,3.444,residential,0.7481,0.0,moderate_rain,12,3,1,0,0,1,48.3,0.746,pass,medium,scooter,4.8,1,4.71,0.834,685.94,66.27,74.66,38.09,1,March,2026
12.379603,76.702321,MYS-Z04,mysuru,3,12.373926,76.72592,2.64,highway,0.7296,0.0,clear,21,3,1,0,0,11,239.98,2.392,none,medium,bike,15.5,3,5.0,0.732,2916.92,49.63,38.07,22.86,0,June,2026
12.913579,77.605083,BEN-Z06,bengaluru,1,12.922051,77.597712,1.235,residential,0.8945,0.0,clear,8,4,1,0,0,7,160.71,7.434,pass_plus,medium,bike,15.1,3,4.11,0.641,799.14,41.61,40.01,25.61,1,March,2026
13.083895,80.242972,CHE-Z06,chennai,1,13.072103,80.236074,1.509,highway,0.5217,0.0,clear,7,3,0,0,0,5,169.84,1.657,none,low,scooter,7.1,1,5.0,0.513,373.27,21.98,38.07,14.72,1,May,2026
19.152033,72.838243,MUM-Z10,mumbai,1,19.158888,72.872853,3.714,arterial,0.6629,0.0,clear,21,5,1,1,0,1,35.0,0.406,pass,medium,bike,22.2,2,4.45,0.767,2770.27,67.02,76.8,29.16,0,March,2026
12.967574,77.540858,BEN-Z05,bengaluru,1,12.988491,77.539627,2.33,narrow_lane,0.6722,0.0,clear,13,2,1,0,0,4,139.6,0.759,pass,high,bike,10.5,2,4.59,0.536,519.7,49.89,57.31,29.59,1,June,2026
13.083895,80.242972,CHE-Z06,chennai,1,13.02458,80.268162,7.138,highway,0.7323,0.0,clear,9,1,1,0,0,3,275.05,0.781,pass_plus,high,scooter,8.5,3,4.28,0.534,1229.02,94.7,80.96,46.08,0,February,2026
10.981957,77.020962,COI-Z01,coimbatore,2,10.957759,77.042069,3.542,highway,0.3425,0.0,clear,10,0,0,0,0,13,835.5,11.297,none,low,bicycle,3.9,0,3.87,0.761,1231.11,58.62,53.54,25.42,0,May,2026
17.377649,78.567744,HYD-Z09,hyderabad,1,17.390171,78.55432,1.992,arterial,0.6136,0.0,clear,19,3,1,0,0,4,84.56,1.397,pass,high,bike,5.1,0,4.32,0.629,2138.77,49.93,55.53,17.48,0,January,2026
28.562492,77.247599,DEL-Z04,delhi ncr,1,28.584779,77.240741,2.567,narrow_lane,0.3763,0.0,clear,23,4,0,0,0,1,35.0,0.787,none,medium,bike,28.8,0,4.1,0.845,1760.16,30.23,53.8,24.31,0,January,2026
13.034659,77.602591,BEN-Z02,bengaluru,1,13.02271,77.558411,4.967,arterial,0.6636,0.0,clear,8,2,1,0,0,8,87.76,2.435,none,high,bike,9.9,2,4.9,0.856,809.2,92.81,88.53,42.77,1,May,2026
17.381103,78.458627,HYD-Z11,hyderabad,1,17.405118,78.440529,3.289,residential,0.32,2.36,light_rain,22,3,0,0,0,3,93.45,2.817,none,medium,bike,7.2,0,4.98,0.739,925.01,35.43,61.43,21.94,1,April,2026
17.420472,78.47479,HYD-Z06,hyderabad,1,17.427736,78.485778,1.418,narrow_lane,0.4429,3.71,light_rain,18,5,0,1,0,7,135.0,4.99,pass,low,bike,10.6,1,4.24,0.817,654.95,37.24,43.95,21.38,1,June,2026
12.84682,77.573191,BEN-Z13,bengaluru,1,12.831241,77.556839,2.479,narrow_lane,0.2965,0.0,clear,10,3,0,0,0,7,411.07,4.505,none,low,bike,19.3,2,4.16,0.924,1681.73,31.73,35.03,30.5,0,January,2026
28.64713,77.233083,DEL-Z05,delhi ncr,1,28.657712,77.239909,1.352,residential,0.708,0.0,clear,20,5,1,1,0,9,450.85,5.581,none,medium,bike,34.2,0,4.61,0.851,818.02,39.42,39.04,16.66,1,February,2026
13.107689,80.288533,CHE-Z11,chennai,1,13.11348,80.274823,1.618,arterial,0.6159,0.0,clear,19,2,1,0,0,5,211.71,0.794,none,medium,bike,39.9,3,4.54,0.446,1613.22,40.07,44.31,23.77,1,January,2026
13.137892,80.313144,CHE-Z04,chennai,1,13.126023,80.307642,1.448,residential,0.4078,0.0,clear,22,4,0,0,0,11,417.28,17.146,none,medium,ev_bike,14.9,0,4.15,0.769,1413.34,30.59,78.59,17.61,0,February,2026
12.967086,77.602738,BEN-Z08,bengaluru,1,13.004851,77.640441,5.859,residential,0.8291,14.7,moderate_rain,19,2,1,0,0,6,154.9,2.55,pass_plus,medium,bike,36.8,1,4.59,0.63,2386.99,100.1,64.52,67.55,0,June,2026
17.336723,78.506211,HYD-Z04,hyderabad,1,17.330771,78.48505,2.342,residential,0.5789,0.0,clear,22,6,0,1,0,4,141.2,1.44,none,medium,ev_bike,2.8,1,4.95,0.723,737.44,30.63,53.14,23.47,1,March,2026
13.168793,80.215619,CHE-Z12,chennai,1,13.179648,80.235014,2.422,arterial,0.5614,0.0,clear,20,0,1,0,0,14,256.16,6.613,pass,medium,scooter,17.0,2,4.97,0.902,273.16,42.39,54.62,24.62,1,June,2026
13.009524,77.554209,BEN-Z01,bengaluru,1,12.982529,77.561299,3.098,arterial,0.727,0.0,clear,20,6,1,1,0,1,35.0,0.712,none,high,bike,17.2,3,4.26,0.859,1347.44,63.74,69.46,29.8,1,March,2026
19.116791,72.774727,MUM-Z04,mumbai,1,19.121207,72.74279,3.391,residential,0.4619,0.0,moderate_rain,22,0,0,0,0,7,336.07,0.557,none,low,bike,6.0,1,4.3,0.718,366.15,57.13,57.55,38.46,1,April,2026
11.047512,76.985832,COI-Z06,coimbatore,2,11.057132,76.955366,3.493,highway,0.5452,0.0,clear,19,2,1,0,0,7,150.54,0.581,none,low,bike,16.2,3,4.17,0.7,1713.97,67.6,53.1,25.85,0,June,2026
10.804546,78.81794,TRI-Z03,trichy,3,10.808766,78.783114,3.833,residential,0.401,0.0,clear,22,0,0,0,0,5,107.75,1.024,none,low,bike,10.1,0,4.78,0.704,1406.75,48.83,49.65,20.91,0,January,2026
