order_id,order_placed_at,store_id,store_lat,store_lon,delivery_zone,city,city_tier,customer_lat,customer_lon,distance_km,road_type,traffic_index,rainfall_mm,weather_condition,hour,weekday,peak_hour_flag,weekend_flag,festival_day_flag,item_count,order_amount,order_weight_kg,membership_type,demand_level,vehicle_type,rider_experience_months,current_rider_load,rider_rating,previous_acceptance_rate,rider_earnings_today,current_incentive,delivery_charge,delivery_time_minutes,rider_accepted,historical_delivery_cost,historical_travel_time,promo_code_applied,data_source
ZPO0021319,2026-02-20 09:59:00,DS0044,19.045278,72.894492,MUM-Z05,Mumbai,1,19.027743,72.922413,3.524,residential,0.6296,1.84,light_rain,9,4,1,0,0,8,35.0,2.034,pass,medium,scooter,15.5,1,4.29,0.517,2416.43,57.92,67.69,39.54,0,53.644,26.531,,zepto_ops_export_v2
ZPO0031986,2026-05-10 15:57:00,DS0025,13.005784,77.598458,BEN-Z11,Bengaluru,1,13.017226,77.600591,1.293,arterial,0.5039,0.0,clear,15,6,0,1,0,1,35.0,0.15,pass,low,scooter,8.8,3,3.78,0.868,558.84,20.04,49.5,17.73,1,67.014,32.492,,zepto_ops_export_v2
ZPO0002402,2026-06-21 14:10:00,DS0060,28.636198,77.200089,DEL-Z09,Delhi NCR,1,28.642322,77.226866,2.7,arterial,0.472,0.0,clear,14,6,0,1,0,3,147.71,1.349,pass,medium,ev_bike,5.7,3,4.91,0.791,1196.46,45.34,52.46,27.05,0,81.438,41.518,,zepto_ops_export_v2
ZPO0070161,2026-05-15 17:40:00,DS0013,13.001202,80.271869,CHE-Z13,Chennai,1,12.987429,80.283675,1.995,arterial,0.3384,0.0,clear,17,4,0,0,0,3,87.16,3.57,none,low,bike,6.2,2,4.95,0.739,1432.8,30.5,46.66,21.52,1,53.334,26.969,,zepto_ops_export_v2
ZPO0004578,2026-01-07 05:36:00,DS0002,13.04181,80.181067,CHE-Z02,Chennai,1,13.016019,80.205197,3.88,narrow_lane,0.3037,1.48,light_rain,5,2,0,0,0,3,233.16,0.932,PASS,low,scooter,47.7,3,4.36,0.65,556.93,36.94,47.19,37.85,0,55.405,27.064,,zepto_ops_export_v2
ZPO0049012,2026-05-24 21:00:00,DS0004,13.137892,80.313144,CHE-Z04,Chennai,1,13.13833,80.326566,1.454,highway,0.7403,0.0,clear,21,6,1,1,0,2,35.0,1.907,none,medium,bike,29.9,0,4.24,0.739,1269.08,42.5,61.2,11.77,1,54.913,25.792,,zepto_ops_export_v2
ZPO0000659,2026-03-03 17:12:00,DS0040,19.017886,72.806471,MUM-Z01,Mumbai,1,19.023488,72.819261,1.482,arterial,0.3861,0.0,clear,17,1,0,0,0,3,35.0,0.906,pass,low,bike,1.6,3,4.77,0.52,1828.21,24.5,47.72,21.43,0,71.412,33.013,,zepto_ops_export_v2
ZPO0067479,2026-02-01 15:33:00,DS0024,13.065923,77.533601,BEN-Z10,Bengaluru,1,13.026685,77.553163,4.85,arterial,0.4004,0.0,clear,15,6,0,1,0,4,142.05,956.0,pass,low,scooter,32.0,3,4.51,0.708,1870.72,77.39,68.5,36.85,0,50.393,25.035,,zepto_ops_export_v2
ZPO0059914,2028-07-06 18:05:00,DS0008,13.050043,80.200144,CHE-Z08,Chennai,1,13.059806,80.191698,1.42,residential,0.5402,7.44,moderate_rain,18,6,0,Yes,0,5,259.08,0.948,none,low,bike,20.8,2,4.65,0.477,1614.63,39.03,44.01,21.54,0,31.996,16.115,,zepto_ops_export_v2
ZPO0061288,03/07/2026 20:39,DS0054,28.74618,77.197588,DEL-Z03,delhi-ncr,1,28.735602,77.180265,2.058,narrow_lane,0.7437,0.0,CLEAR,20,5,1,1,0,5,109.56,3.666,pass,medium,Bke,48.5,0,4.4,0.755,2414.88,45.97,51.58,25.2,1,76.56,39.491,,zepto_ops_export_v2
ZPO0075956,2026-02-22 21:05:00,DS0023,12.985599,77.595719,BEN-Z09,Bengaluru,1,12.975227,77.585971,1.564,arterial,,1.5,light_rain,21,6,1,1,0,3,35.0,411.0,none,medium,Bke,26.1,0,3.86,0.812,1802.22,48.27,61.45,19.76,1,62.844,32.409,,zepto_ops_export_v2
ZPO0017201,2026-04-03 10:14:00,DS0070,10.972085,76.949985,COI-Z07,Coimbatore,2,10.968005,76.932902,1.919,highway,0.2888,0.0,clear,10,4,0,0,0,3,136.16,2.536,none,low,bike,3.8,0,4.8,0.867,949.25,25.92,40.19,10.1,1,94.865,46.258,,zepto_ops_export_v2
ZPO0066547,2026-05-17 12:36:00,DS0016,13.034659,77.602591,BEN-Z02,Bengaluru,1,13.034221,77.589449,1.424,narrow_lane,0.7588,0.0,clear,12,6,1,1,0,7,306.36,0.169,none,medium,bike,19.1,1,4.62,0.78,651.57,37.71,35.72,24.73,1,55.628,25.259,,zepto_ops_export_v2
ZPO0018195,2026-01-09 20:13:00,DS0022,12.967086,77.602738,BEN-Z08,Bengaluru,1,12.993184,77.607044,2.939,residential,0.7374,0.0,clear,20,4,1,0,0,8,279.79,5.34,pass,high,ev_bike,27.2,1,4.56,0.848,1646.52,61.35,49.2,31.79,0,50.197,25.232,,zepto_ops_export_v2
ZPO0045948,2026-02-11 21:56:00,DS0047,19.065715,72.902957,MUM-Z08,Mumbai,1,19.057778,72.859873,4.613,residential,0.721,0.0,clear,21,2,1,0,0,1,86.19,0.15,none,medium,scooter,7.8,3,4.74,0.785,2155.13,83.26,94.71,46.6,0,58.593,27.901,,zepto_ops_export_v2
ZPO0047548,2026-03-23 19:01:00,DS0054,28.74618,77.197588,DEL-Z03,Delhi NCR,1,28.732393,77.190086,1.699,residential,0.5627,0.0,clear,19,0,1,0,0,3,93.28,1.205,none,low,bicycle,45.0,1,3.97,0.674,1170.34,45.14,48.59,28.13,1,69.807,34.236,,zepto_ops_export_v2
ZPO0007759,2026-04-14 19:16:00,DS0015,13.009524,77.554209,BEN-Z01,Bengaluru,1,12.991191,77.541301,2.472,resedential,0.812,0.0,clear,19,1,1,0,1,4,321.72,4.623,pass,high,ev_bike,3.0,0,4.1,0.719,2736.92,62.66,39.29,27.75,0,20.694,10.821,,zepto_ops_export_v2
ZPO0071358,2026-04-26 19:02:00,DS0002,13.04181,80.181067,CHE-Z02,Chennai,1,13.033734,80.190914,1.394,residential,0.9487,0.0,clear,19,6,1,Yes,0,10,70.33,2.346,none,medium,BIKE,17.1,1,4.44,0.688,668.69,38.9,64.19,22.49,1,61.011,29.507,,zepto_ops_export_v2
ZPO0014770,2026-06-26 12:45:00,DS0021,13.028598,77.544217,BEN-Z07,Bengaluru,1,13.022387,77.523237,2.375,narrow_lane,0.8171,0.0,clear,12,4,1,0,0,7,94.82,2.103,none,high,scooter,11.7,3,4.38,0.826,1268.79,46.38,67.47,41.88,0,53.24,24.604,,zepto_ops_export_v2
ZPO0065282,2026-04-26 09:45:00,DS0032,17.336723,78.506211,HYD-Z04,Hyderabad,1,17.324232,78.511419,1.495,residential,0.9255,3.48,light_rain,9,6,1,1,0,2,35.0,,none,high,ev_bike,24.5,1,3.97,0.756,449.47,53.25,63.33,23.83,1,62.663,29.872,,zepto_ops_export_v2
ZPO0055103,2026-04-08 16:37:00,DS0047,19.065715,72.902957,MUM-Z08,Mumbai,1,19.077935,72.923747,2.573,arterial,0.2532,0.0,clear,16,2,0,0,0,4,93.67,1.534,none,low,scooter,0.8,2,,0.906,1398.06,45.96,58.27,24.15,1,42.42,20.189,,zepto_ops_export_v2
ZPO0070837,2026-01-05 22:04:00,DS0019,12.967574,77.540858,BEN-Z05,Bengaluru,1,12.98228,77.546379,1.741,arterial,0.4161,6.29,moderate_rain,22,0,0,0,0,6,198.31,3.095,pass,low,scooter,15.0,1,4.42,0.717,2872.61,37.16,38.44,21.5,0,61.365,30.321,,zepto_ops_export_v2
ZPO0064069,2026-05-24 14:19:00,DS0028,12.972781,77.610699,BEN-Z14,Bengaluru,1,12.945264,77.605835,3.105,arterial,0.4999,0.0,clear,14,6,0,1,0,8,329.58,8.613,none,l,bike,4.4,2,4.38,0.938,2592.89,44.56,55.13,30.12,0,25.342,12.251,,zepto_ops_export_v2
ZPO0028353,2026-01-13 19:50:00,DS0038,17.362706,78.397761,HYD-Z10,Hyderabad,1,17.373794,78.450346,5.715,arterial,0.5824,0.0,clear,19,1,1,0,0,6,35.0,7.249,pass_plus,high,scooter,30.5,3,4.5,0.642,2847.63,85.51,83.11,40.76,0,68.1,35.453,,zepto_ops_export_v2
ZPO0015330,2026-03-01 20:55:00,DS0018,13.000426,77.566828,BEN-Z04,Bengaluru,1,12.990782,77.561751,1.205,residential,0.7333,0.0,clear,20,6,1,1,0,10,144.19,7.397,none,medium,bike,20.7,2,4.9,0.795,211.28,41.87,70.45,21.54,1,66.035,33.282,,zepto_ops_export_v2
ZPO0033838,04/01/2026 09:22,DS0002,13.04181,80.181067,CHE-Z02,Chennai,1,13.031295,80.155993,2.957,narrow_lane,0.6377,,light_rain,9,2,1,0,0,5,80.98,3.033, pass,low,bike,10.8,0,4.45,0.601,682.55,65.75,60.54,28.24,1,34.946,16.431,,zepto_ops_export_v2
ZPO0021582,2026-01-26 21:07:00,DS0063,28.65611,77.243342,DEL-Z12,Delhi NCR,1,28.665742,77.262354,2.142,arterial,0.7491,0.0,clear,21,0,1,0,0,5,67.57,1.044,pass_plus,high,ev_bike,26.4,2,4.57,0.893,1395.25,47.02,36.26,22.76,1,51.15,24.765,,zepto_ops_export_v2
ZPO0001607,2026-01-19 14:53:00,DS0081,10.723746,78.740815,TRI-Z04,Trichy,3,10.697596,78.723211,3.486,arterial,0.3773,0.0,clear,14,0,0,0,0,8,234.27,0.754,none,low,bike,23.1,3,4.27,0.719,1994.36,31.13,35.3,25.14,0,83.033,40.828,,zepto_ops_export_v2
ZPO0051454,2026-03-17 13:50:00,DS0016,13.034659,77.602591,BEN-Z02,Bengaluru,1,13.037797,77.58024,2.446,arterial,0.6916,0.0,clear,13,1,1,0,0,6,307.78,1.177,none,high,BIKE ,11.6,3,4.54,0.714,1477.28,57.04,45.65,30.72,0,65.112,29.891,,zepto_ops_export_v2
ZPO0023107,01/17/2026 19:38,DS0008,13.050043,80.200144,CHE-Z08,chennai,1,13.040379,80.20215,1.096,narrow_lane,0.7051,0.0,clear,19,5,1,1,0,7,150.99,3.612,none,high,SCOOTER,5.2,3,4.88,0.837,561.43,41.91,57.27,25.51,1,58.794,28.972,,zepto_ops_export_v2
ZPO0007534,2026-05-26 21:20:00,DS0013,13.001202,80.271869,CHE-Z13,Chennai,1,13.005854,80.29294,2.341,arterial,0.8025,0.0,clear,21,1,1,0,0,6,35.0,2.007,none,medium,bike,21.8,3,4.88,0.898,1296.85,53.16,55.73,25.51,1,60.823,30.081,,zepto_ops_export_v2
ZPO0023696,2026-03-04 21:58:00,DS0043,19.116791,72.774727,MUM-Z04,Mumbai,1,19.112311,72.790372,1.718,residential,0.6004,,clear,21,2,1,0,0,12,611.06,6.593,none,low,bike,10.5,3,4.39,0.633,3210.11,41.98,44.13,30.37,1,57.482,28.38,,zepto_ops_export_v2
ZPO0031576,2026-05-24 19:34:00,DS0070,10.972085,76.949985,COI-Z07,Coimbatore,2,10.985503,76.932984,2.381,residential,0.6875,0.0,clear,19,6,1,Yes,0,6,246.72,6.592,pass,high,bike,14.6,0,3.94,0.771,1294.45,42.22,46.1,19.1,0,108.719,52.413,,zepto_ops_export_v2
ZPO0001322,2026-06-04 21:05:00,DS0039,17.381103,78.458627,HYD-Z11,Hyderabad,1,17.352132,78.455131,3.243,residential,0.7363,8.83,moderate_rain,21,3,1,0,0,1,35.0,0.83,pass,low,scooter,50.7,1,4.29,0.762,3100.82,66.14,67.8,38.35,0,62.283,31.719,,zepto_ops_export_v2
ZPO0054610,25-May-2026 19:16,DS0034,17.420472,78.47479,HYD-Z06,Hyderabad,1,17.434731,78.462858,2.029,narrow_lane,0.6183,0.0,clear,19,0,1,0,0,4,90.92,3.945,none,medium, scooter,21.0,1,4.97,0.704,2840.96,51.56,53.39,25.51,1,63.862,29.4,,zepto_ops_export_v2
ZPO0010775,2026-04-19 12:10:00,DS0011,13.107689,80.288533,CHE-Z11,Chennai,1,13.078399,80.319625,4.685,highway,0.7296,0.0,clear,12,6,1,1,0,9,931.96,5.535, pass,high,scooter,15.9,2,4.4,0.699,296.73,66.14,62.85,32.23,1,49.406,22.737,,zepto_ops_export_v2
ZPO0017409,05/25/2026 10:12,DS0075,9.82467,78.181555,MAD-Z04,Madurai,3,9.838273,78.186863,1.621,residential,0.4131,0.0,clear,10,0,0,0,0,3,35.0,1.458,pass_plus ,low,bike,18.0,0,4.76,0.749,835.01,31.84,31.44,11.19,1,39.006,19.401,,zepto_ops_export_v2
ZPO0040144,2026-04-26 13:43:00,DS0029,17.383957,78.480301,HYD-Z01,Hyderabad,1,17.365497,78.493189,2.467,residential,0.6511,0.0,clear,13,6,1,1,0,3,80.58,0.565,pass,high,scooter,31.3,2,4.58,0.578,1012.54,58.46,47.77,28.11,1,67.226,30.724,,zepto_ops_export_v2
ZPO0047574,2026-05-29 14:55:00,DS0039,17.381103,78.458627,HYD-Z11,Hyderabad,1,17.389443,78.461361,9.719999999999999,residential,0.301,0.0,clr,14,4,0,0,0,8,189.12,5.929,none,low,bike,11.0,2,4.6,0.674,1203.64,18.17,39.78,16.69,1,33.171,15.885,,zepto_ops_export_v2
ZPO0017222,2026-04-04 16:56:00,DS0025,13.005784,77.598458,BEN-Z11,Bengaluru,1,13.022404,77.589201,2.103,arterial,0.5596,0.0,clear,16,5,0,1,0,4,182.59,0.623,pass,medium,bike,13.2,1,4.64,0.862,469.28,23.41,40.03,20.4,1,61.213,29.762,,zepto_ops_export_v2
ZPO0006898,2028-09-04 22:47:00,DS0011,13.107689,80.288533,CHE-Z11,Chennai,1,13.110162,80.332953,4.818,residential,0.4816,1.89,light_rain,22,3,0,0,0,1,35.15,0.46,none,low,ev_bike,14.6,3,3.9,0.859,989.2,42.86,64.94,33.28,0,56.495,28.645,,zepto_ops_export_v2
ZPO0012254,2026-03-08 12:08:00,DS0004,13.137892,80.313144,CHE-Z04,Chennai,1,13.163959,80.309587,2.924,arterial,0.6902,0.0,clear,12,6,1,1,0,7,194.64,1.502,pass_plus,medium,bike,23.9,1,4.57,0.657,745.17,53.72,38.77,27.69,1,44.008,22.481,,zepto_ops_export_v2
ZPO0058990,2026-04-01 04:23:00,DS0012,13.168793,80.215619,CHE-Z12,Chennai,1,13.169733,80.191115,2.655,residential,,2.74,light_rain,4,2,0,0,0,6,169.93,2.894,none,low,bike,17.6,0,4.71,0.575,416.07,41.61,46.62,18.13,1,59.831,26.619,,zepto_ops_export_v2
ZPO0057133,2026-06-25 13:28:00,DS0046,19.012064,72.903276,MUM-Z07,Mumbai,1,19.008624,72.873205,3.184,residential,0.7135,0.0,clear,13,3,1,0,0,8,192.06,5.226,pass,medium,bike,5.1,2,4.55,0.718,1127.59,60.71,55.61,37.21,1,60.549,27.94,,zepto_ops_export_v2
ZPO0021979,2026-06-16 21:12:00,DS0014,13.102544,80.255519,CHE-Z14,Chennai,1,13.091656,80.265055,1.591,narrow_lane,0.6618,7.83,moderate_rain,21,1,1,0,0,3,134.79,1.266,none,medium,bike,18.8,0,4.45,0.837,936.36,62.7,65.73,20.74,1,57.382,26.406,,zepto_ops_export_v2
ZPO0048020,2026-01-07 11:17:00,DS0032,17.336723,78.506211,HYD-Z04,Hyderabad,1,17.324136,78.512016,1.529,Arterial ,0.2694,0.0,clear,11,2,0,0,0,5,120.57,5.531,none,low,bicycle,27.4,0,4.4,0.677,1998.46,21.11,43.32,19.83,0,45.768,21.71,,zepto_ops_export_v2
ZPO0040968,2026-04-11 21:45:00,DS0014,13.102544,80.255519,CHE-Z14,Chennai,1,13.099097,80.243619,1.345,arterial,0.7294,0.0,clr,21,5,1,1,0,4,55.95,3.064,none,high,ev_bike,13.7,1,4.38,0.776,1613.35,38.21,62.66,16.9,1,27.268,12.764,,zepto_ops_export_v2
ZPO0041397,2026-01-16 08:31:00,DS0013,13.001202,80.271869,CHE-Z13,Chennai,1,13.005981,80.29724,2.8,residential,0.7461,0.0,clear,8,4,1,0,1,13,499.07,6.343,none,high,bike,2.4,2,4.78,0.761,1331.63,81.31,69.65,33.56,1,62.221,31.257,,zepto_ops_export_v2
ZPO0040941,2026-02-16 21:46:00,DS0041,19.073551,72.808853,MUM-Z02,Mumbai,1,19.088459,72.770927,4.317,arterial,0.6454,0.0,clear,21,0,1,0,0,2,48.56,0.882,none,medium,bike,22.7,1,4.35,0.432,363.06,77.77,81.6,29.76,1,51.32,26.074,,zepto_ops_export_v2
ZPO0028917,2026-03-16 10:38:00,DS0001,13.09369,80.301218,CHE-Z01,Chennai,1,13.088615,80.312252,1.322,arterial,0.4436,0.0,clear,10,0,0,0,0,2,102.45,0.201,pass_plus,low,ev_bike,36.0,0,4.35,0.858,408.4,26.25,38.38,11.63,1,67.97,30.759,,zepto_ops_export_v2
ZPO0073374,2026-05-19 11:30:00,DS0032,17.336723,78.506211,HYD-Z04,Hyderabad,1,17.340369,78.521979,1.722,narrow_lane,0.4333,1.07,light_rain,11,1,0,0,0,7,360.08,3.411,none,low,scooter,13.0,0,4.39,0.819,1039.23,33.17,26.63,20.27,1,28.475,14.167,,zepto_ops_export_v2
ZPO0049478,2026-06-15 15:03:00,DS0057,28.604165,77.10169,DEL-Z06,Delhi NCR,1,28.609663,77.089376,1.349,highway,0.4231,0.0,Clear,15,0,0,0,0,4,53.4,0.238,pass,l,bike,3.5,3,4.49,0.881,486.24,26.58,48.03,16.91,1,49.588,24.288,,zepto_ops_export_v2
ZPO0061663,2026-02-14 17:57:00,DS0001,13.09369,80.301218,CHE-Z01,Chennai,1,13.111772,80.309756,2.213,arterial,0.508,0.0,clear,17,5,0,1,0,2,69.67,0.206,pass,medium,bike,12.4,1,4.38,0.55,197.37,35.94,48.73,17.63,1,53.782,25.439,,zepto_ops_export_v2
ZPO0010098,2026-05-11 11:56:00,DS0083,12.273057,76.609077,MYS-Z01,Mysuru,3,12.278057,76.589313,2.218,resedential,0.4102,0.0,clear,11,0,0,0,0,3,224.41,0.651,pass_plus,low,scooter,11.9,1,4.72,0.567,501.62,33.82,23.65,19.33,1,78.941,38.527,,zepto_ops_export_v2
ZPO0028489,2026-03-11 21:47:00,DS0048,19.037544,72.814437,MUM-Z09,Mumbai,1,19.03215,72.845519,3.322,residential,0.9136,12.31,mod_rain,21,2,1,0,0,4,44.35,0.457,pass_plus,medium,bike,25.1,0,4.54,0.616,3832.11,76.69,49.51,42.2,0,46.436,22.735,,zepto_ops_export_v2
ZPO0055122,2026-06-02 21:39:00,DS0037,17.377649,78.567744,HYD-Z09,Hyderabad,1,17.365098,78.555798,1.885,highway,0.625,0.0,clear,21,1,1,0,0,4,134.97,3.342,none,high,scooter,25.0,3,4.36,0.836,465.14,39.25,66.28,21.36,1,69.49,35.711,,zepto_ops_export_v2
ZPO0006266,2026-05-08 20:32:00,DS0054,28.74618,77.197588,DEL-Z03,Delhi NCR,1,28.762465,77.198502,1.813,arterial,0.5878,0.0,clear,20,4,1,0,0,9,237.96,4.319,pass_plus,medium,Bke,9.3,0,3.89,0.624,1239.31,51.61,36.04,20.02,1,68.827,35.273,,zepto_ops_export_v2
ZPO0071838,12/02/2026 08:43,DS0047,19.065715,72.902957,MUM-Z08,Mumbai,1,19.075534,72.925955,2.652,residential,0.623,0.0,clear,8,3,1,0,0,5,117.78,4.069,none,high,scooter,5.7,1,4.38,0.786,1678.28,45.23,68.53,28.37,0,58.133,26.869,,zepto_ops_export_v2
ZPO0043726,2026-04-10 20:33:00,DS0020,12.913579,77.605083,BEN-Z06,Bengaluru,1,12.896582,77.60362,1.897,arterial,0.5992,0.0,clear,20,4,1,0,0,3,93.36,1.527,none,low,scooter,6.2,0,4.6,0.615,1749.97,40.34,50.38,20.74,0,52.928,24.797,,zepto_ops_export_v2
ZPO0023099,2026-03-22 12:49:00,DS0050,19.017356,72.852547,MUM-Z11,mumbai,1,19.029011,72.869379,2.193,arterial,0.9236,3.82,light_rain,12,6,1,1,0,6,124.61,3230.0,none,high,bike,10.6,3,4.55,0.894,998.03,57.94,67.13,31.7,1,34.471,16.794,,zepto_ops_export_v2
ZPO0066783,2026-05-27 18:25:00,DS0016,13.034659,77.602591,BEN-Z02,Bengaluru,1,13.017718,77.619904,2.658,arterial,0.3147,0.0,clear,18,2,0,0,0,6,154.53,2.2,none,low, ev_bike,2.2,0,,0.824,2159.56,37.95,38.02,23.84,0,50.722,25.777,,zepto_ops_export_v2
ZPO0063685,2026-05-26 19:11:00,DS0069,11.047512,76.985832,COI-Z06,Coimbatore,2,11.064101,76.978078,2.029,residential,0.7586,10.05,moderate_rain,19,1,1,0,0,4,36.23,0.902,pass,medium,bicycle,11.0,3,4.57,0.752,586.29,65.17,51.63,38.46,1,112.989,53.52,,zepto_ops_export_v2
ZPO0039936,2026-06-15 19:01:00,DS0026,12.956562,77.54897,BEN-Z12,Bengaluru,1,12.971624,77.535038,2.255,arterial,0.6395,0.0,clear,19,0,1,0,0,10,293.69,4.152,pass,high,bike,21.6,3,4.3,0.79,2741.94,47.94,39.41,26.74,1,61.987,30.031,,zepto_ops_export_v2
ZPO0025236,2026-06-02 12:16:00,DS0055,28.562492,77.247599,DEL-Z04,Delhi NCR,1,28.583602,77.230631,2.873,residential,0.6301,,light_rain,12,1,1,0,0,3,58.35,2.743,none,low,bike,22.3,1,4.1,0.84,839.14,66.3,66.6,25.86,1,51.504,24.809,,zepto_ops_export_v2
ZPO0065810,2026-06-01 23:37:00,DS0022,12.967086,77.602738,BEN-Z08,Bengaluru,1,12.982849,77.605167,1.772,residential,0.3483,0.0,sunny,23,0,0,0,0,2,69.3,1.552,none,low,scooter,19.2,0,4.4,0.714,2621.91,26.68,43.5,16.74,0,64.195,29.452,,zepto_ops_export_v2
ZPO0048027,2026-05-14 15:19:00,DS0046,19.012064,72.903276,MUM-Z07,Mumbai,1,19.041777,72.889395,3.612,narrow_lane,0.3856,0.0,clear,15,3,0,0,0,5,35.0,2.042,Pass,low,bike,,3,,0.629,1129.56,38.24,68.43,39.19,0,44.044,21.729,,zepto_ops_export_v2
ZPO0032095,2026-05-15 13:43:00,DS0029,17.383957,78.480301,HYD-Z01,Hyderabad,1,17.387192,78.487001,0.797,narrow_lane,0.7103,0.0,sunny,13,4,1,0,0,6,351.12,1.984,none,medium,bike,31.5,1,4.5,0.581,4013.11,38.55,32.66,18.57,1,57.093,27.38,,zepto_ops_export_v2
ZPO0045839,2026-02-02 18:09:00,DS0027,12.84682,77.573191,BEN-Z13,Bengaluru,1,12.847753,77.540438,3.552,narrow_lane,0.3242,0.0,clear,18,0,0,0,0,9,185.87,7.053,pass,low,bike ,6.8,0,4.33,0.907,214.13,50.59,58.71,27.72,1,69.256,33.047,,zepto_ops_export_v2
ZPO0047019,2026-02-06 18:48:00,DS0030,17.339546,78.362421,HYD-Z02,Hyderabad,1,17.321569,78.360962,2.005,arterial,0.3192,0.0,clear,18,4,0,0,0,10,₹117.30,9.212, pass_plus,low,bike,,1,4.48,0.564,964.05,33.28,51.94,21.89,1,63.431,32.717,,zepto_ops_export_v2
ZPO0031827,2026-05-15 13:31:00,DS0005,13.057686,80.254649,CHE-Z05,Chennai,1,13.046109,80.236362,2.362,highway,0.6905,0.0,clear,13,4,1,0,0,5,₹223.01,7.061,pass,low,bike,10.3,3,4.01,0.837,2553.3,51.61,55.36,22.09,0,62.23,31.336,,zepto_ops_export_v2
ZPO0068016,2026-03-29 12:55:00,DS0064,10.981957,77.020962,COI-Z01,Coimbatore,2,10.966319,77.072593,5.898,narrowlane,70.5%,0.0,clear,12,6,1,1,0,5,185.12,3.847,pass,med,bike,16.6,1,4.14,0.419,1779.15,86.74,64.41,49.89,0,36.536,18.037,,zepto_ops_export_v2
ZPO0049186,2026-04-30 13:45:00,DS0081,10.723746,78.740815,TRI-Z04,Trichy,3,10.719501,78.736428,0.673,arterial,0.6928,0.0,clear,13,3,1,0,0,5,₹120.22,1.626,none,medium, bicycle,16.9,3,3.89,0.507,779.53,34.92,42.3,21.46,1,100.772,47.432,,zepto_ops_export_v2
ZPO0032814,2026-01-28 17:58:00,DS0011,13.107689,80.288533,CHE-Z11,Chennai,1,13.127339,80.284488,2.228,arterial,0.4521,10.24,moderate_rain,17,2,0,0,0,5,150.42,,none,low,bike,4.5,3,4.49,0.856,1022.54,61.84,49.88,25.83,1,56.921,26.574,,zepto_ops_export_v2
ZPO0064471,2026-04-28 16:23:00,DS0050,19.017356,72.852547,MUM-Z11,Mumbai,1,19.040158,72.842671,2.74,narrow_lane,0.5853,8.94,moderate_rain,16,1,0,0,0,4,157.16,5.119,none,LOW,bike,13.1,1,4.62,0.807,997.51,54.18,61.83,35.82,1,67.232,30.906,,zepto_ops_export_v2
ZPO0008568,2026-03-18 06:09:00,DS0036,17.351618,78.544213,HYD-Z08,Hyderabad,1,17.355163,78.523236,2.261,arterial,0.4296,,clear,6,2,0,0,0,4,35.0,1320.0,pass,medium,bicycle,,3,4.48,0.629,545.74,33.35,40.31,28.4,0,54.025,25.153,,zepto_ops_export_v2
ZPO0040919,2026-06-09 19:23:00,DS0003,13.08345,80.279958,CHE-Z03,Chennai,1,13.107914,80.314977,4.667,arterial,0.8221,0.0,clear,19,1,1,0,0,1,60.3,0.908,none,medium,bicycle,3.2,3,4.84,0.887,3515.78,60.21,87.24,60.25,0,55.379,27.178,,zepto_ops_export_v2
ZPO0015601,2026-04-14 20:01:00,DS0018,13.000426,77.566828,BEN-Z04,Bengaluru,1,12.981121,77.566623,2.147,narrow_lane,0.6441,0.0,clear,20,1,1,0,1,8,253.95,1.128,pass,high,ev_bik,11.3,1,4.03,0.836,868.49,62.44,52.4,29.17,1,53.789,24.804,,zepto_ops_export_v2
ZPO0017808,2026-06-20 12:30:00,DS0062,28.633234,77.222117,DEL-Z11,Delhi,1,28.62752,77.199152,2.33,Arterial ,,3.36,Light_Rain,12,5,1,1,0,1,45.16,0.451,pass,high,ev_bike,17.6,0,4.96,0.914,661.25,INR 57.58,61.11,21.3,1,78.332,38.699,,zepto_ops_export_v2
ZPO0074931,2026-04-05 22:04:00,DS0058,28.640905,77.121366,DEL-Z07,Delhi NCR,1,28.702472,77.157346,7.693,narrow_lane,0.6098,0.0,clear,22,6,0,1,0,1,96.54,0.338,pass,high,bike,18.5,1,4.22,0.622,905.8,83.75,104.58,58.52,0,57.593,29.114,,zepto_ops_export_v2
ZPO0063064,2026-03-29 11:57:00,DS0055,28.562492,77.247599,DEL-Z04,New Delhi,1,28.598849,77.263954,4.347,arterial,0.5991,4.3,light_rain,11,6,0,1,0,4,37.37,3.236,none,low,scooter,32.9,3,4.21,0.577,876.71,46.09,74.6,35.92,0,26.432,13.065,,zepto_ops_export_v2
ZPO0045292,03-Jan-2026 12:02,DS0035,17.432337,78.531114,HYD-Z07,Hyderabad,1,17.415129,78.533126,1.925,residential,0.8039,0.0,clear,12,5,1,1,0,4,143.98,1.041,pass_plus,high,scooter,6.5,0,4.75,0.908,1617.94,38.64,43.58,22.25,0,55.405,27.064,,zepto_ops_export_v2
ZPO0050392,2026-02-26 21:42:00,DS0044,19.045278,72.894492,MUM-Z05,Mumbai,1,19.019075,72.909799,3.328,residential,0.7782,14.91,moderate_rain,21,3,1,0,0,5,204.79,2.63,pass,high,bike,14.1,1,4.64,0.286,2095.82,79.19,68.19,44.34,0,50.678,24.862,,zepto_ops_export_v2
ZPO0017218,2026-03-22 13:44:00,DS0062,28.633234,77.222117,DEL-Z11,Delhi NCR,1,28.609853,77.203913,3.149,arterial,0.7701,0.0,clear,13,6,1,1,0,4,64.19,,none,high,bike,8.3,1,4.46,0.503,3535.2,52.7,76.35,28.73,0,55.873,25.755,,zepto_ops_export_v2
